"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT06","WT11"
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-01-07",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-01-08",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-01-09",,,"0.01",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-01-10",,,"0.74",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-01-11",,,"0.01",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-01-12",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-01-13",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-01-14",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-01-15",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-01-16",,,"0.35",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-01-17",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-11",,,"0.24",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-12",,,"0.26",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-13",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-14",,,"0.09",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-15",,,"0.16",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-16",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-17",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-18",,,"0.44",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-19",,,"0.02",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-20",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-21",,,"0.34",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-22",,,"0.31",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-23",,,"0.53",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-24",,,"0.19",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-25",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-26",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-27",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-28",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-29",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-30",,,"0.64",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-05-31",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-01",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-02",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-03",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-04",,,"0.29",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-05",,,"0.11",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-06",,,"0.01",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-07",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-08",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-09",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-10",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-11",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-12",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-13",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-14",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-15",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-16",,,"0.03",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-17",,,"0.48",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-18",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-19",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-20",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-21",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-22",,,"0.92",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-23",,,"0.43",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-24",,,"0.15",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-25",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-26",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-27",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-28",,,"0.42",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-29",,,"0.72",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-06-30",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-01",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-02",,,"0.05",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-03",,,"0.07",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-04",,,"0.01",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-05",,,"0.58",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-06",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-09","    2","0.06",,,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-10",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-11",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-12",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-13",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-14",,,"0.20",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-15",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-16",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-17",,,"0.21",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-18",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-19",,,"0.57",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-20",,,"1.44",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-21",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-22",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-23",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-24",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-25",,,"0.47",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-26",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-27",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-28",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-29",,,"0.48",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-30",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-07-31",,,"0.40",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-01",,,"0.03",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-02",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-03",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-04",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-05",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-06",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-07",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-08",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-09",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-10",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-11",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-18","    7","1.92",,,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-19",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-20",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-21",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-22",,,"0.65",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-23",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-24",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-25",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-26",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-27",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-28",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-29",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-30",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-08-31",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-01",,,"0.03",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-02",,,"0.04",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-03",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-04",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-05",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-06",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-07",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-08",,,"0.03",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-09",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-10",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-11",,,"0.00","0.0",,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-12",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-13",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-14",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-15",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-16",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-17",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-18",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-19",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-20",,,"0.43",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-21",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-22",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-23",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-24",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-25",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-26",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-27",,,"0.39",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-28",,,"0.02",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-29",,,"1.06",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-09-30",,,"0.42",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-01",,,"0.17",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-02",,,"0.25",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-03",,,"0.00","0.0",,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-04",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-05",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-06",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-07",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-08",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-09",,,"0.33",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-10",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-11",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-12",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-13",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-14",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-15",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-16",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-17",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-18",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-19",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-20",,,"0.08",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-21",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-22",,,"0.31",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-23",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-24",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-25",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-26",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-27",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-28",,,"0.03",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-29",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-30",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-10-31",,,"0.03",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-01",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-02",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-03",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-04",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-05",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-06",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-07",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-08",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-09",,,"0.09",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-10",,,"0.10",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-14","    4","0.00",,,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-15",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-16",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-17",,,"0.03",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-18",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-19",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-20",,,"0.07",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-21",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-22",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-28","    6","0.00",,,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-29",,,"0.03",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-11-30",,,"0.14",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-01",,,"0.63",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-02",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-03",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-04",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-05",,,"0.27",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-06",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-07",,,"1.02",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-08",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-09",,,"0.00","0.0",,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-10",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-11",,,"0.00","0.0",,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-12",,,"0.18",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-13",,,"0.00","0.0",,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-14",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-15",,,"0.00","0.0",,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-16",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-19",,,"0.01",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-20",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-22",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2016-12-23",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-01-26",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-01-27",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-01-28",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-01-29",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-02-06",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-03-09",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-03-27",,,"0.02",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-04",,,"0.11",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-05",,,"0.01",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-06",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-07",,,"1.50",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-08",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-09",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-10",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-11",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-12",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-13",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-14",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-15",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-16",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-17",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-18",,,"0.10",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-19",,,"0.01",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-20",,,"0.00","0.0",,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-21",,,"0.11",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-22",,,"0.03",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-24","    2","0.29",,,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-25",,,"0.25",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-26",,,"0.09",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-27",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-28",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-29",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-04-30",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-05-01",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-05-02",,,"0.01",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-05-03",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-05-04",,,"0.00",,,,,,,,,,
"US1DCDC0009","WASHINGTON 2.0 SSW, DC US","2017-05-05",,,"0.94",,,,,,,,,,
